,steps,reward,Path,Count,Percentage
306,33,9,"[(9, 0), (9, 1), (8, 1), (8, 2), (8, 3), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (1, 0), (1, 1), (2, 1), (2, 2), (3, 2), (2, 2), (2, 3), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
307,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (6, 4), (6, 5), (5, 5), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",2,0.02
308,33,9,"[(9, 0), (9, 1), (9, 0), (9, 1), (8, 1), (8, 2), (8, 3), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
309,33,9,"[(9, 0), (9, 1), (9, 2), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (1, 0), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
310,33,9,"[(9, 0), (9, 1), (8, 1), (8, 2), (8, 3), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
311,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (6, 5), (5, 5), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (1, 3), (1, 2), (1, 1), (1, 2), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
312,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (5, 3), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
313,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 2), (3, 3), (3, 4), (3, 5), (3, 4), (4, 4), (5, 4), (5, 5), (5, 6), (6, 6), (6, 7), (7, 7)]",1,0.01
314,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (5, 5), (6, 5), (5, 5), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
315,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 3), (9, 4), (8, 4), (7, 4), (7, 5), (6, 5), (5, 5), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
316,33,9,"[(9, 0), (9, 1), (9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",2,0.02
317,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (6, 4), (5, 4), (5, 3), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
318,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 3), (1, 3), (1, 2), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
319,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (1, 2), (1, 1), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
320,33,9,"[(9, 0), (9, 1), (9, 2), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (6, 6), (6, 7), (7, 7)]",1,0.01
321,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (6, 5), (5, 5), (4, 5), (3, 5), (2, 5), (2, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
322,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (8, 5), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
323,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7), (6, 7), (7, 7)]",1,0.01
324,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (8, 5), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (2, 2), (1, 2), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
325,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 3), (9, 4), (8, 4), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
326,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (6, 5), (5, 5), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (0, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
327,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
328,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (3, 2), (3, 1), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 2), (3, 3), (3, 4), (3, 5), (2, 5), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
329,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (2, 0), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
330,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",3,0.03
331,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (8, 5), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
332,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 3), (1, 3), (1, 2), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
333,33,9,"[(9, 0), (9, 1), (8, 1), (8, 2), (8, 3), (8, 4), (7, 4), (6, 4), (6, 5), (5, 5), (6, 5), (5, 5), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
334,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (6, 3), (5, 3), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
335,33,9,"[(9, 0), (9, 1), (9, 2), (9, 1), (9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
336,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (5, 3), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (2, 0), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
337,33,9,"[(9, 0), (9, 1), (9, 2), (8, 2), (8, 3), (8, 4), (7, 4), (6, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (1, 0), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
338,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7), (7, 8), (7, 7)]",2,0.02
339,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (6, 3), (5, 3), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
340,33,9,"[(9, 0), (9, 1), (9, 2), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
341,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (9, 4), (8, 4), (8, 3), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
342,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
343,33,9,"[(9, 0), (9, 1), (9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
344,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (2, 2), (2, 3), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (5, 6), (6, 6), (6, 7), (7, 7)]",1,0.01
345,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 4), (8, 4), (7, 4), (7, 5), (6, 5), (5, 5), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",3,0.03
346,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (8, 3), (8, 2), (8, 3), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
347,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (4, 5), (3, 5), (2, 5), (2, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
348,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (1, 0), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",2,0.02
349,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (7, 3), (6, 3), (5, 3), (5, 4), (4, 4), (3, 4), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
350,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 3), (1, 3), (1, 2), (1, 1), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",2,0.02
351,33,9,"[(9, 0), (9, 1), (9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",2,0.02
352,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (9, 4), (8, 4), (7, 4), (7, 5), (6, 5), (5, 5), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",2,0.02
353,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (6, 6), (6, 7), (7, 7)]",2,0.02
354,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (8, 5), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7), (7, 8), (7, 7)]",1,0.01
355,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (5, 4), (4, 4), (3, 4), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
356,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (7, 5), (6, 5), (5, 5), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (2, 4), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
357,33,9,"[(9, 0), (9, 1), (9, 0), (8, 0), (8, 1), (8, 2), (8, 3), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
358,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (7, 5), (6, 5), (5, 5), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (3, 2), (3, 1), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
359,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (1, 1), (2, 1), (1, 1), (1, 2), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",2,0.02
360,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (2, 2), (2, 3), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
361,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
362,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (7, 5), (6, 5), (5, 5), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
363,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (6, 5), (5, 5), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (3, 1), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
364,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",2,0.02
365,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (6, 3), (5, 3), (5, 4), (4, 4), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
366,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (6, 5), (5, 5), (4, 5), (3, 5), (2, 5), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (2, 1), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
367,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (6, 3), (5, 3), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",4,0.04
368,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (7, 3), (6, 3), (5, 3), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
369,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (8, 3), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",2,0.02
370,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (8, 3), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (3, 3), (3, 2), (3, 1), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7), (6, 7), (7, 7)]",1,0.01
371,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
372,33,9,"[(9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (8, 4), (7, 4), (6, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (2, 1), (1, 1), (2, 1), (2, 2), (3, 2), (3, 3), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7), (7, 7)]",1,0.01
